CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15227.0,36,5,1219.4,3,4,4,11,Loyal
15228.0,65,5,3396.46,3,4,5,12,Champions
15230.0,238,2,429.6,1,2,2,5,Lost
15232.0,112,2,612.06,2,2,3,7,At Risk
15234.0,276,1,197.0,1,1,1,3,Lost
15235.0,217,12,2247.51,1,5,5,11,Loyal
15236.0,298,1,321.05,1,1,2,4,Lost
15237.0,1,4,1412.32,5,4,4,13,Champions
15238.0,28,5,1087.44,4,4,4,12,Champions
15239.0,9,3,796.84,5,3,3,11,Loyal
15240.0,44,7,1727.57,3,5,4,12,Champions
15241.0,66,9,1774.29,3,5,4,12,Champions
15243.0,73,1,316.68,2,1,2,5,Lost
15244.0,64,2,631.57,3,2,3,8,Potential
15245.0,133,3,2515.84,2,3,5,10,Loyal
15246.0,237,2,514.15,1,2,3,6,At Risk
15247.0,121,1,356.0,2,1,2,5,Lost
15249.0,31,15,6719.56,3,5,5,13,Champions
15251.0,8,15,10642.87,5,5,5,15,Champions
15252.0,35,2,740.78,3,2,3,8,Potential
15253.0,15,6,921.1,4,4,3,11,Loyal
15254.0,126,1,300.36,2,1,2,5,Lost
15255.0,66,1,890.85,3,1,3,7,At Risk
15256.0,148,1,98.45,2,1,1,4,Lost
15257.0,280,2,402.15,1,2,2,5,Lost
15258.0,168,2,623.16,2,2,3,7,At Risk
15260.0,99,8,1840.77,2,5,4,11,Loyal
15261.0,134,1,254.82,2,1,2,5,Lost
15262.0,323,1,178.95000000000002,1,1,1,3,Lost
15263.0,106,1,156.51,2,1,1,4,Lost
15264.0,63,1,393.74,3,1,2,6,At Risk
15265.0,150,2,1506.1200000000001,2,2,4,8,Potential
15266.0,337,1,119.3,1,1,1,3,Lost
15267.0,21,5,1717.36,4,4,4,12,Champions
15269.0,23,1,408.8,4,1,2,7,At Risk
15270.0,15,9,2460.7799999999997,4,5,5,14,Champions
15271.0,6,16,2528.32,5,5,5,15,Champions
15272.0,56,2,721.94,3,2,3,8,Potential
15274.0,3,2,716.57,5,2,3,10,Loyal
15275.0,30,2,621.09,4,2,3,9,Potential
15276.0,65,1,135.31,3,1,1,5,Lost
15277.0,46,1,255.89999999999998,3,1,2,6,At Risk
15279.0,354,2,303.61,1,2,2,5,Lost
15280.0,171,1,113.12,2,1,1,4,Lost
15281.0,58,12,2424.35,3,5,5,13,Champions
15286.0,49,1,240.55,3,1,1,5,Lost
15287.0,21,3,488.14,4,3,2,9,Potential
15288.0,42,5,2306.52,3,4,5,12,Champions
15289.0,28,4,944.46,4,4,3,11,Loyal
15290.0,4,21,8082.67,5,5,5,15,Champions
15291.0,25,20,4740.09,4,5,5,14,Champions
15292.0,200,1,180.94,1,1,1,3,Lost
15296.0,43,10,3735.41,3,5,5,13,Champions
15297.0,9,4,648.84,5,4,3,12,Champions
15298.0,1,14,5825.7,5,5,5,15,Champions
15299.0,66,11,5226.93,3,5,5,13,Champions
15300.0,63,1,496.44,3,1,2,6,At Risk
15301.0,50,14,5112.58,3,5,5,13,Champions
15303.0,289,1,574.02,1,1,3,5,Lost
15304.0,60,10,708.5,3,5,3,11,Loyal
15306.0,63,3,1174.35,3,3,4,10,Loyal
15307.0,95,1,205.3,2,1,1,4,Lost
15308.0,270,2,318.67,1,2,2,5,Lost
15311.0,0,118,62116.46,5,5,5,15,Champions
15312.0,74,5,928.6,2,4,3,9,Potential
15313.0,109,1,52.0,2,1,1,4,Lost
15314.0,198,1,327.97,1,1,2,4,Lost
15315.0,63,3,589.46,3,3,3,9,Potential
15316.0,326,1,165.0,1,1,1,3,Lost
15318.0,3,1,312.62,5,1,2,8,Potential
15319.0,283,1,204.5,1,1,1,3,Lost
15320.0,43,1,267.13,3,1,2,6,At Risk
15321.0,48,4,2845.89,3,4,5,12,Champions
15322.0,63,2,756.39,3,2,3,8,Potential
15325.0,103,1,162.29,2,1,1,4,Lost
15326.0,333,1,311.71,1,1,2,4,Lost
15327.0,52,1,208.75,3,1,1,5,Lost
15329.0,34,5,1093.9,3,4,4,11,Loyal
15330.0,31,2,714.96,3,2,3,8,Potential
15332.0,365,4,1661.06,1,4,4,9,Potential
15333.0,207,1,1028.56,1,1,4,6,At Risk
15334.0,156,3,351.67,2,3,2,7,At Risk
15335.0,53,1,173.97,3,1,1,5,Lost
15339.0,65,3,590.57,3,3,3,9,Potential
15341.0,80,1,2020.52,2,1,4,7,At Risk
15342.0,115,2,420.41999999999996,2,2,2,6,At Risk
15343.0,86,1,364.5,2,1,2,5,Lost
15344.0,0,5,651.3,5,4,3,12,Champions
15345.0,34,2,419.39,3,2,2,7,At Risk
15346.0,332,1,252.42000000000002,1,1,2,4,Lost
15347.0,365,1,201.60000000000002,1,1,1,3,Lost
15348.0,71,1,158.04,2,1,1,4,Lost
15349.0,157,2,473.81,2,2,2,6,At Risk
15350.0,372,1,115.65,1,1,1,3,Lost
15351.0,11,10,2058.08,4,5,4,13,Champions
15353.0,254,2,777.02,1,2,3,6,At Risk
15355.0,28,2,277.05,4,2,2,8,Potential
15356.0,30,10,2766.5,4,5,5,14,Champions
15358.0,4,29,8459.6,5,5,5,15,Champions
15360.0,39,1,427.93,3,1,2,6,At Risk
15361.0,361,1,418.92,1,1,2,4,Lost
15363.0,240,2,333.95,1,2,2,5,Lost
15364.0,95,2,913.19,2,2,3,7,At Risk
15365.0,25,9,3298.19,4,5,5,14,Champions
15366.0,74,2,602.51,2,2,3,7,At Risk
15367.0,56,5,1887.49,3,4,4,11,Loyal
15368.0,20,1,446.94000000000005,4,1,2,7,At Risk
15369.0,143,1,1592.49,2,1,4,7,At Risk
15370.0,40,8,2411.55,3,5,5,13,Champions
15372.0,136,1,2007.3999999999999,2,1,4,7,At Risk
15373.0,7,13,2618.71,5,5,5,15,Champions
15374.0,128,1,168.0,2,1,1,4,Lost
15376.0,39,3,1233.3600000000001,3,3,4,10,Loyal
15379.0,168,8,3774.69,2,5,5,12,Champions
15380.0,8,6,1698.16,5,4,4,13,Champions
15381.0,213,2,596.85,1,2,3,6,At Risk
15382.0,14,8,5983.56,4,5,5,14,Champions
15384.0,169,3,649.06,2,3,3,8,Potential
15385.0,39,1,316.88,3,1,2,6,At Risk
15386.0,185,1,394.14,1,1,2,4,Lost
15388.0,269,1,140.54,1,1,1,3,Lost
15389.0,171,1,500.0,2,1,3,6,At Risk
15392.0,4,5,1555.33,5,4,4,13,Champions
15393.0,15,2,231.86,4,2,1,7,At Risk
15394.0,9,4,2183.54,5,4,5,14,Champions
15395.0,325,1,107.45,1,1,1,3,Lost
15396.0,112,1,288.18,2,1,2,5,Lost
15397.0,289,1,94.0,1,1,1,3,Lost
15398.0,15,3,1351.43,4,3,4,11,Loyal
15399.0,0,3,815.77,5,3,3,11,Loyal
15400.0,91,6,765.7,2,4,3,9,Potential
15402.0,148,2,626.77,2,2,3,7,At Risk
15405.0,188,1,349.1,1,1,2,4,Lost
15406.0,17,4,594.8100000000001,4,4,3,11,Loyal
15407.0,33,4,1056.44,3,4,4,11,Loyal
15408.0,263,1,267.18,1,1,2,4,Lost
15410.0,83,8,3450.84,2,5,5,12,Champions
15411.0,25,5,1371.38,4,4,4,12,Champions
15412.0,170,1,190.53,2,1,1,4,Lost
15414.0,9,3,774.9000000000001,5,3,3,11,Loyal
15415.0,312,1,572.8100000000001,1,1,3,5,Lost
15416.0,64,5,3994.27,3,4,5,12,Champions
15417.0,84,1,508.8,2,1,3,6,At Risk
15419.0,24,1,135.86,4,1,1,6,At Risk
15421.0,58,4,950.36,3,4,3,10,Loyal
15422.0,322,2,97.7,1,2,1,4,Lost
15423.0,37,1,43.5,3,1,1,5,Lost
15424.0,253,2,383.34,1,2,2,5,Lost
15426.0,18,7,1464.88,4,5,4,13,Champions
15427.0,32,3,1483.14,3,3,4,10,Loyal
15428.0,14,1,93.78,4,1,1,6,At Risk
15429.0,26,3,429.8,4,3,2,9,Potential
15432.0,22,1,171.19,4,1,1,6,At Risk
15433.0,78,3,648.73,2,3,3,8,Potential
15434.0,7,6,1085.48,5,4,4,13,Champions
15435.0,21,1,149.29,4,1,1,6,At Risk
15436.0,11,3,1122.53,4,3,4,11,Loyal
15437.0,261,1,200.16,1,1,1,3,Lost
15438.0,130,1,156.57999999999998,2,1,1,4,Lost
15440.0,54,3,383.68,3,3,2,8,Potential
15442.0,248,1,594.0,1,1,3,5,Lost
15443.0,1,8,3261.66,5,5,5,15,Champions
15444.0,8,2,1418.26,5,2,4,11,Loyal
15445.0,263,1,113.5,1,1,1,3,Lost
15447.0,330,1,155.17,1,1,1,3,Lost
15448.0,312,1,494.64,1,1,2,4,Lost
15449.0,25,5,977.82,4,4,4,12,Champions
15450.0,29,1,429.84,4,1,2,7,At Risk
15452.0,29,3,538.73,4,3,3,10,Loyal
15453.0,1,7,1388.37,5,5,4,14,Champions
15454.0,361,1,179.1,1,1,1,3,Lost
15456.0,282,3,447.22,1,3,2,6,At Risk
15457.0,261,1,237.07,1,1,1,3,Lost
15458.0,24,1,161.64,4,1,1,6,At Risk
15460.0,353,1,216.76,1,1,1,3,Lost
15462.0,93,3,234.6,2,3,1,6,At Risk
15463.0,28,1,126.14,4,1,1,6,At Risk
15464.0,337,1,1048.85,1,1,4,6,At Risk
15465.0,19,24,7764.219999999999,4,5,5,14,Champions
15466.0,84,1,334.53,2,1,2,5,Lost
15467.0,8,4,537.88,5,4,3,12,Champions
15468.0,34,5,496.56,3,4,3,10,Loyal
15469.0,42,4,572.6,3,4,3,10,Loyal
15471.0,1,1,469.48,5,1,2,8,Potential
15472.0,112,1,371.56,2,1,2,5,Lost
15473.0,13,10,2077.2,4,5,4,13,Champions
15475.0,76,1,454.10999999999996,2,1,2,5,Lost
15478.0,39,2,1441.42,3,2,4,9,Potential
15480.0,115,1,905.5,2,1,3,6,At Risk
15482.0,15,16,15541.199999999999,4,5,5,14,Champions
15483.0,160,4,233.81,2,4,1,7,At Risk
15484.0,0,5,3625.51,5,4,5,14,Champions
15485.0,29,3,2575.0,4,3,5,12,Champions
15488.0,92,1,91.32000000000001,2,1,1,4,Lost
15489.0,22,4,1178.53,4,4,4,12,Champions
15491.0,94,7,3109.33,2,5,5,12,Champions
15492.0,27,2,659.4599999999999,4,3,3,10,Loyal
15493.0,32,7,2036.35,3,5,4,12,Champions
15494.0,20,2,1299.23,4,3,4,11,Loyal
15497.0,17,3,1264.7,4,3,4,11,Loyal
15498.0,0,35,14236.34,5,5,5,15,Champions
15500.0,7,4,1131.56,5,4,4,13,Champions
15502.0,15,23,15228.4,4,5,5,14,Champions
15503.0,362,1,147.09,1,1,1,3,Lost
15504.0,80,1,52.83,2,1,1,4,Lost
15505.0,52,7,3724.78,3,5,5,13,Champions
15506.0,22,3,979.26,4,3,4,11,Loyal
15507.0,171,1,492.36,2,1,2,5,Lost
15508.0,188,6,1000.27,1,4,4,9,Potential
15510.0,330,1,250.0,1,1,2,4,Lost
15511.0,11,5,909.23,4,4,3,11,Loyal
15512.0,155,2,121.0,2,3,1,6,At Risk
15513.0,30,22,14996.36,4,5,5,14,Champions
15514.0,11,13,5315.7300000000005,4,5,5,14,Champions
15516.0,44,3,62.43,3,3,1,7,At Risk
15517.0,232,1,267.03,1,1,2,4,Lost
15518.0,63,13,1973.01,3,5,4,12,Champions
15520.0,1,1,343.5,5,1,2,8,Potential
15521.0,35,13,3425.75,3,5,5,13,Champions
15522.0,32,2,398.84,3,3,2,8,Potential
15523.0,83,1,412.01000000000005,2,1,2,5,Lost
15524.0,24,1,440.0,4,1,2,7,At Risk
15525.0,1,4,840.8199999999999,5,4,3,12,Champions
15526.0,32,2,148.44,3,3,1,7,At Risk
15527.0,18,10,2510.7400000000002,4,5,5,14,Champions
15528.0,253,1,229.33,1,1,1,3,Lost
15529.0,22,12,4022.68,4,5,5,14,Champions
15530.0,21,4,1502.35,4,4,4,12,Champions
15531.0,7,2,2007.44,5,3,4,12,Champions
15532.0,24,6,1644.78,4,4,4,12,Champions
15533.0,18,5,868.22,4,4,3,11,Loyal
15535.0,172,7,612.9,2,5,3,10,Loyal
15537.0,162,1,110.92,2,1,1,4,Lost
15539.0,6,1,538.46,5,1,3,9,Potential
15540.0,10,1,213.3,5,1,1,7,At Risk
15541.0,113,1,85.13000000000001,2,1,1,4,Lost
15543.0,287,1,127.86,1,1,1,3,Lost
15544.0,8,11,3550.91,5,5,5,15,Champions
15545.0,53,2,292.71999999999997,3,3,2,8,Potential
15547.0,6,14,4954.84,5,5,5,15,Champions
15549.0,76,4,1730.76,2,4,4,10,Loyal
15550.0,3,4,575.63,5,4,3,12,Champions
15551.0,36,1,436.06,3,1,2,6,At Risk
15552.0,216,1,90.12,1,1,1,3,Lost
15553.0,59,1,437.23,3,1,2,6,At Risk
15554.0,277,1,217.2,1,1,1,3,Lost
15555.0,11,20,4852.14,4,5,5,14,Champions
15556.0,23,1,279.77,4,1,2,7,At Risk
15557.0,28,1,473.65000000000003,4,1,2,7,At Risk
15561.0,11,5,878.4399999999999,4,4,3,11,Loyal
15562.0,351,1,134.55,1,1,1,3,Lost
15563.0,8,7,1481.19,5,5,4,14,Champions
15565.0,49,2,173.16,3,3,1,7,At Risk
15567.0,18,1,186.01,4,1,1,6,At Risk
15568.0,2,3,758.29,5,3,3,11,Loyal
15569.0,103,5,1375.71,2,4,4,10,Loyal
15570.0,6,13,4221.07,5,5,5,15,Champions
15571.0,11,4,650.4300000000001,4,4,3,11,Loyal
15572.0,4,7,2552.86,5,5,5,15,Champions
15573.0,31,2,607.45,3,3,3,9,Potential
15574.0,177,4,702.25,2,4,3,9,Potential
15576.0,37,1,940.6700000000001,3,1,3,7,At Risk
15577.0,150,3,258.88,2,3,2,7,At Risk
15578.0,161,1,127.1,2,1,1,4,Lost
15579.0,68,2,348.6,3,3,2,8,Potential
15581.0,120,14,3931.2200000000003,2,5,5,12,Champions
15582.0,24,3,682.9100000000001,4,3,3,10,Loyal
15584.0,23,5,727.61,4,4,3,11,Loyal
15585.0,176,1,455.3,2,1,2,5,Lost
15587.0,49,4,913.6800000000001,3,4,3,10,Loyal
15589.0,252,4,500.48,1,4,3,8,Potential
15590.0,288,1,30.19,1,1,1,3,Lost
15592.0,46,1,388.58,3,1,2,6,At Risk
15593.0,70,1,199.8,2,1,1,4,Lost
15594.0,15,6,1776.03,4,4,4,12,Champions
15596.0,100,9,1469.84,2,5,4,11,Loyal
15597.0,29,2,333.42,4,3,2,9,Potential
15598.0,34,3,245.68,3,3,1,7,At Risk
15599.0,26,2,761.74,4,3,3,10,Loyal
15601.0,10,17,6807.76,5,5,5,15,Champions
15602.0,7,15,1518.71,5,5,4,14,Champions
15603.0,78,1,48.480000000000004,2,1,1,4,Lost
15604.0,51,1,216.39,3,1,1,5,Lost
15605.0,35,5,1198.23,3,4,4,11,Loyal
15606.0,56,11,3417.68,3,5,5,13,Champions
15607.0,336,1,104.76,1,1,1,3,Lost
15608.0,27,4,1093.68,4,4,4,12,Champions
15609.0,182,2,326.93,1,3,2,6,At Risk
15610.0,51,1,112.46000000000001,3,1,1,5,Lost
15611.0,9,15,1614.51,5,5,4,14,Champions
15612.0,35,2,195.15,3,3,1,7,At Risk
15615.0,9,27,10439.44,5,5,5,15,Champions
15618.0,32,5,806.6709999999999,3,4,3,10,Loyal
15619.0,10,1,336.40000000000003,5,1,2,8,Potential
15620.0,49,6,1581.96,3,4,4,11,Loyal
15621.0,3,6,1427.29,5,4,4,13,Champions
15622.0,2,16,4194.59,5,5,5,15,Champions
15623.0,140,1,301.03,2,1,2,5,Lost
15624.0,116,4,588.13,2,4,3,9,Potential
15625.0,99,8,1563.96,2,5,4,11,Loyal
15626.0,74,2,675.8,2,3,3,8,Potential
15628.0,4,10,2874.84,5,5,5,15,Champions
15630.0,44,3,1192.3,3,3,4,10,Loyal
15632.0,15,10,3423.31,4,5,5,14,Champions
15634.0,16,1,243.55,4,1,1,6,At Risk
15636.0,89,2,724.76,2,3,3,8,Potential
15637.0,52,1,223.36,3,1,1,5,Lost
15638.0,300,1,94.0,1,1,1,3,Lost
15639.0,133,1,425.32,2,1,2,5,Lost
15640.0,3,17,12597.98,5,5,5,15,Champions
15641.0,104,4,1887.2,2,4,4,10,Loyal
15643.0,178,6,680.6,1,4,3,8,Potential
15644.0,165,4,813.0,2,4,3,9,Potential
15645.0,18,1,612.01,4,1,3,8,Potential
15646.0,157,4,470.14000000000004,2,4,2,8,Potential
15648.0,203,4,714.8000000000001,1,4,3,8,Potential
15649.0,335,2,816.0,1,3,3,7,At Risk
15651.0,36,3,646.3,3,3,3,9,Potential
15652.0,90,1,337.74,2,1,2,5,Lost
15653.0,92,2,877.4399999999999,2,3,3,8,Potential
15654.0,8,2,922.53,5,3,3,11,Loyal
15655.0,232,2,610.02,1,3,3,7,At Risk
15656.0,44,4,748.5,3,4,3,10,Loyal
15657.0,22,1,30.0,4,1,1,6,At Risk
15658.0,189,8,1089.3,1,5,4,10,Loyal
15659.0,43,1,306.45,3,1,2,6,At Risk
15660.0,24,12,1649.71,4,5,4,13,Champions
15661.0,316,2,309.8,1,3,2,6,At Risk
15663.0,105,1,138.14,2,1,1,4,Lost
15664.0,50,2,414.23,3,3,2,8,Potential
15665.0,167,2,2242.01,2,3,5,10,Loyal
15667.0,39,1,301.32,3,1,2,6,At Risk
15668.0,217,1,76.32000000000001,1,1,1,3,Lost
15669.0,39,5,690.99,3,4,3,10,Loyal
15670.0,296,1,173.05,1,1,1,3,Lost
15671.0,18,10,2678.77,4,5,5,14,Champions
15673.0,87,4,2881.02,2,4,5,11,Loyal
15674.0,72,8,3149.18,2,5,5,12,Champions
15675.0,80,3,323.69,2,3,2,7,At Risk
15676.0,8,5,3547.43,5,4,5,14,Champions
15677.0,48,1,657.23,3,1,3,7,At Risk
15678.0,52,1,352.7,3,1,2,6,At Risk
15679.0,23,4,781.28,4,4,3,11,Loyal
15680.0,8,3,1333.68,5,3,4,12,Champions
15681.0,17,6,1905.96,4,4,4,12,Champions
15683.0,116,1,193.75,2,1,1,4,Lost
15687.0,8,11,3004.7,5,5,5,15,Champions
15689.0,119,2,254.1,2,3,2,7,At Risk
15690.0,3,2,239.76,5,3,1,9,Potential
15691.0,251,1,136.8,1,1,1,3,Lost
15692.0,27,1,191.04,4,1,1,6,At Risk
15694.0,0,15,6535.2,5,5,5,15,Champions
15695.0,266,2,409.98,1,3,2,6,At Risk
15696.0,32,12,2828.46,3,5,5,13,Champions
15699.0,17,1,309.65,4,1,2,7,At Risk
15700.0,171,3,729.33,2,3,3,8,Potential
15701.0,1,4,1542.14,5,4,4,13,Champions
15703.0,264,1,211.5,1,1,1,3,Lost
15704.0,139,4,2293.62,2,4,5,11,Loyal
15705.0,200,1,143.1,1,1,1,3,Lost
15706.0,59,7,1119.31,3,5,4,12,Champions
15707.0,34,4,945.58,3,4,3,10,Loyal
15708.0,40,11,3398.76,3,5,5,13,Champions
15709.0,283,1,133.25,1,1,1,3,Lost
15712.0,8,5,1072.3600000000001,5,4,4,13,Champions
15713.0,142,3,366.65,2,3,2,7,At Risk
15714.0,11,2,330.88,4,3,2,9,Potential
15716.0,145,4,1118.81,2,4,4,10,Loyal
15717.0,233,1,150.3,1,1,1,3,Lost
15719.0,32,14,5047.26,3,5,5,13,Champions
15720.0,23,1,598.73,4,1,3,8,Potential
15721.0,11,1,507.08,4,1,3,8,Potential
15722.0,35,6,2263.9100000000003,3,4,5,12,Champions
15723.0,364,1,203.1,1,1,1,3,Lost
15724.0,200,3,224.20000000000002,1,3,1,5,Lost
15725.0,14,1,415.25,4,1,2,7,At Risk
15727.0,16,7,5178.96,4,5,5,14,Champions
15728.0,48,1,134.8,3,1,1,5,Lost
15729.0,197,2,108.0,1,3,1,5,Lost
15730.0,65,4,1133.38,3,4,4,11,Loyal
15732.0,211,2,294.12,1,3,2,6,At Risk
15733.0,282,1,162.3,1,1,1,3,Lost
15734.0,114,2,1339.45,2,3,4,9,Potential
15737.0,14,12,1289.03,4,5,4,13,Champions
15738.0,18,19,4836.07,4,5,5,14,Champions
15739.0,65,1,449.12,3,1,2,6,At Risk
15740.0,48,1,154.88,3,1,1,5,Lost
15743.0,15,4,784.46,4,4,3,11,Loyal
15744.0,77,1,34.8,2,1,1,4,Lost
15745.0,8,6,1117.94,5,4,4,13,Champions
15746.0,133,2,210.79999999999998,2,3,1,6,At Risk
15747.0,12,3,974.04,4,3,4,11,Loyal
15748.0,39,1,149.31,3,1,1,5,Lost
15749.0,234,4,67532.7,1,4,5,10,Loyal
15750.0,2,9,2479.73,5,5,5,15,Champions
15752.0,39,8,2645.83,3,5,5,13,Champions
15753.0,304,1,79.2,1,1,1,3,Lost
15754.0,50,4,461.47,3,4,2,9,Potential
15755.0,0,8,2409.62,5,5,5,15,Champions
15756.0,60,4,532.96,3,4,3,10,Loyal
15757.0,65,2,714.42,3,3,3,9,Potential
15758.0,24,1,205.25,4,1,1,6,At Risk
15759.0,217,3,253.04,1,3,2,6,At Risk
15762.0,64,2,583.75,3,3,3,9,Potential
15763.0,31,3,1125.17,3,3,4,10,Loyal
15764.0,80,10,3314.47,2,5,5,12,Champions
15766.0,63,1,315.06,3,1,2,6,At Risk
15768.0,115,4,661.8299999999999,2,4,3,9,Potential
15769.0,6,29,60681.72,5,5,5,15,Champions
15773.0,5,1,635.6800000000001,5,1,3,9,Potential
15774.0,68,1,270.8,3,1,2,6,At Risk
15775.0,244,1,104.9,1,1,1,3,Lost
15776.0,132,1,241.62,2,1,1,4,Lost
15777.0,240,5,1072.61,1,4,4,9,Potential
15780.0,183,3,475.28000000000003,1,3,2,6,At Risk
15781.0,24,4,357.36,4,4,2,10,Loyal
15782.0,9,4,2635.54,5,4,5,14,Champions
15783.0,10,1,246.3,5,1,1,7,At Risk
15785.0,29,8,2354.19,4,5,5,14,Champions
15786.0,43,5,5030.2,3,4,5,12,Champions
15787.0,25,3,948.05,4,3,3,10,Loyal
15789.0,357,1,351.3,1,1,2,4,Lost
15790.0,9,1,220.85,5,1,1,7,At Risk
15791.0,43,3,1620.94,3,3,4,10,Loyal
15793.0,8,4,982.26,5,4,4,13,Champions
15795.0,149,1,610.01,2,1,3,6,At Risk
15796.0,0,10,2756.51,5,5,5,15,Champions
15797.0,112,4,2207.4,2,4,5,11,Loyal
15799.0,75,3,884.14,2,3,3,8,Potential
15800.0,106,2,699.08,2,3,3,8,Potential
15801.0,45,4,1085.71,3,4,4,11,Loyal
15802.0,142,3,1354.26,2,3,4,9,Potential
15803.0,50,1,415.82000000000005,3,1,2,6,At Risk
15804.0,0,19,4572.13,5,5,5,15,Champions
15805.0,22,20,5604.79,4,5,5,14,Champions
15806.0,45,3,784.58,3,3,3,9,Potential
15807.0,49,3,903.9,3,3,3,9,Potential
15808.0,305,5,3745.17,1,4,5,10,Loyal
15809.0,35,6,632.33,3,4,3,10,Loyal
15810.0,78,7,1638.53,2,5,4,11,Loyal
15811.0,16,9,2265.92,4,5,5,14,Champions
15812.0,106,5,1801.14,2,4,4,10,Loyal
15813.0,207,2,1303.9099999999999,1,3,4,8,Potential
15814.0,2,6,2047.93,5,4,4,13,Champions
15815.0,63,5,2100.6,3,4,5,12,Champions
15819.0,48,4,1905.45,3,4,4,11,Loyal
15820.0,319,1,206.98,1,1,1,3,Lost
15821.0,43,2,570.96,3,3,3,9,Potential
15822.0,2,2,885.47,5,3,3,11,Loyal
15823.0,336,2,870.76,1,3,3,7,At Risk
15825.0,171,1,532.94,2,1,3,6,At Risk
15826.0,50,4,1659.26,3,4,4,11,Loyal
15827.0,72,20,2030.7,2,5,4,11,Loyal
15829.0,98,2,636.14,2,3,3,8,Potential
15830.0,28,2,604.3,4,3,3,10,Loyal
15831.0,57,4,855.76,3,4,3,10,Loyal
15832.0,253,1,836.79,1,1,3,5,Lost
15834.0,69,6,2382.6,3,4,5,12,Champions
15835.0,43,4,954.09,3,4,3,10,Loyal
15836.0,44,2,157.27,3,3,1,7,At Risk
15837.0,64,1,391.98,3,1,2,6,At Risk
15838.0,10,21,33935.4,5,5,5,15,Champions
15839.0,24,5,1076.24,4,4,4,12,Champions
15840.0,58,3,365.46,3,3,2,8,Potential
15841.0,63,6,1239.02,3,4,4,11,Loyal
15843.0,303,1,118.95000000000002,1,1,1,3,Lost
15844.0,45,1,130.73999999999998,3,1,1,5,Lost
15845.0,17,10,3772.67,4,5,5,14,Champions
15847.0,37,2,389.27,3,3,2,8,Potential
15850.0,18,2,238.85,4,3,1,8,Potential
15852.0,186,2,160.71,1,3,1,5,Lost
15853.0,51,1,110.8,3,1,1,5,Lost
15854.0,3,12,2974.65,5,5,5,15,Champions
15855.0,136,5,712.24,2,4,3,9,Potential
15856.0,3,31,16601.47,5,5,5,15,Champions
15857.0,18,1,297.0,4,1,2,7,At Risk
15858.0,15,5,1438.85,4,4,4,12,Champions
15860.0,40,8,977.21,3,5,4,12,Champions
15861.0,11,9,3330.36,4,5,5,14,Champions
15862.0,7,4,832.88,5,4,3,12,Champions
15863.0,25,2,68.84,4,3,1,8,Potential
15864.0,21,8,2102.86,4,5,5,14,Champions
15865.0,40,3,895.13,3,3,3,9,Potential
15866.0,100,1,230.53,2,1,1,4,Lost
15867.0,4,16,3827.4900000000002,5,5,5,15,Champions
15869.0,276,2,149.64,1,3,1,5,Lost
15870.0,32,1,354.09000000000003,3,1,2,6,At Risk
15872.0,14,2,360.93,4,3,2,9,Potential
15874.0,62,9,4481.09,3,5,5,13,Champions
15877.0,1,3,545.78,5,3,3,11,Loyal
15880.0,368,2,373.28000000000003,1,3,2,6,At Risk
15881.0,311,8,564.54,1,5,3,9,Potential
15882.0,198,5,537.36,1,4,3,8,Potential
15883.0,1,2,396.48,5,3,2,10,Loyal
15885.0,92,3,379.35,2,3,2,7,At Risk
15886.0,59,1,181.09,3,1,1,5,Lost
15888.0,79,2,195.35000000000002,2,3,1,6,At Risk
15889.0,156,2,446.87,2,3,2,7,At Risk
15891.0,226,1,524.52,1,1,3,5,Lost
15894.0,252,2,263.55,1,3,2,6,At Risk
15895.0,149,1,179.17,2,1,1,4,Lost
15897.0,193,2,222.05,1,3,1,5,Lost
15898.0,0,6,1393.08,5,4,4,13,Champions
15899.0,368,1,56.25,1,1,1,3,Lost
15900.0,23,1,351.11,4,1,2,7,At Risk
15901.0,16,3,363.88,4,3,2,9,Potential
15903.0,9,8,5127.18,5,5,5,15,Champions
15904.0,7,1,164.68,5,1,1,7,At Risk
15906.0,19,8,1613.59,4,5,4,13,Champions
15907.0,3,3,967.45,5,3,4,12,Champions
15909.0,173,1,191.94,2,1,1,4,Lost
15910.0,0,8,1232.18,5,5,4,14,Champions
15912.0,177,2,264.62,2,3,2,7,At Risk
15916.0,15,10,1564.94,4,5,4,13,Champions
15917.0,247,1,123.1,1,1,1,3,Lost
15918.0,190,2,334.23,1,3,2,6,At Risk
15919.0,19,2,639.89,4,3,3,10,Loyal
15920.0,153,4,167.5,2,4,1,7,At Risk
15921.0,172,1,336.03000000000003,2,1,2,5,Lost
15922.0,371,2,375.40000000000003,1,3,2,6,At Risk
15923.0,372,1,127.08,1,1,1,3,Lost
15925.0,193,1,207.15,1,1,1,3,Lost
15930.0,66,1,426.63,3,1,2,6,At Risk
15932.0,3,11,2529.89,5,5,5,15,Champions
15933.0,20,3,1107.46,4,3,4,11,Loyal
15935.0,238,2,416.86,1,3,2,6,At Risk
15937.0,63,1,145.35,3,1,1,5,Lost
15938.0,111,5,404.58,2,4,2,8,Potential
15939.0,89,16,6127.76,2,5,5,12,Champions
15940.0,310,2,39.8,1,3,1,5,Lost
15942.0,133,1,337.44,2,1,2,5,Lost
15944.0,276,1,325.1,1,1,2,4,Lost
15945.0,364,1,181.0,1,1,1,3,Lost
15947.0,82,1,1708.24,2,1,4,7,At Risk
